Short Name,Dataset,Root request,Root request status,Root request priority,Root request done events,Root request total events,Root request output,MiniAOD status,MiniAOD priority,MiniAOD done events,MiniAOD total events,MiniAOD output,NanoAOD status,NanoAOD priority,NanoAOD done events,NanoAOD total events,NanoAOD output,Chained request,Interested PWGs,Tags
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-10-MH-125-MS-7_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-00996,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-100-MH-125-MS-15_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01004,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-100-MH-125-MS-1_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-00990,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-100-MH-125-MS-23_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01011,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-100-MH-125-MS-30_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01018,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-100-MH-125-MS-40_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01025,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-100-MH-125-MS-55_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01032,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-100-MH-125-MS-7_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-00997,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-1000-MH-125-MS-15_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01005,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-1000-MH-125-MS-1_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-00991,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-1000-MH-125-MS-23_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01012,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-1000-MH-125-MS-30_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01019,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-1000-MH-125-MS-40_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01026,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-1000-MH-125-MS-55_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01033,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-1000-MH-125-MS-7_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-00998,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-10000-MH-125-MS-15_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01006,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-10000-MH-125-MS-1_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-00992,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-10000-MH-125-MS-23_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01013,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-10000-MH-125-MS-30_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01020,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-10000-MH-125-MS-40_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01027,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-10000-MH-125-MS-55_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01034,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-10000-MH-125-MS-7_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-00999,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-100000-MH-125-MS-15_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01007,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-100000-MH-125-MS-1_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-00993,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-100000-MH-125-MS-23_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01014,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-100000-MH-125-MS-30_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01021,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-100000-MH-125-MS-40_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01028,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-100000-MH-125-MS-55_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01035,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4D_Par-ctauS-100000-MH-125-MS-7_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01000,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-0p1-MH-125-MS-15_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01211,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-0p1-MH-125-MS-23_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01218,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-0p1-MH-125-MS-30_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01225,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-0p1-MH-125-MS-40_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01232,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-0p1-MH-125-MS-55_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01239,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-0p1-MH-125-MS-7_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01204,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-1-MH-125-MS-15_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01212,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-1-MH-125-MS-23_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01219,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-1-MH-125-MS-30_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01226,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-1-MH-125-MS-40_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01233,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-1-MH-125-MS-55_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01240,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-1-MH-125-MS-7_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01205,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-10-MH-125-MS-15_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01213,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-10-MH-125-MS-23_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01220,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-10-MH-125-MS-30_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01227,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-10-MH-125-MS-40_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01234,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-10-MH-125-MS-55_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01241,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-10-MH-125-MS-7_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01206,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-100-MH-125-MS-15_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01214,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-100-MH-125-MS-23_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01221,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-100-MH-125-MS-30_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01228,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-100-MH-125-MS-40_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01235,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-100-MH-125-MS-55_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01242,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-100-MH-125-MS-7_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01207,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-1000-MH-125-MS-15_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01215,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-1000-MH-125-MS-23_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01222,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-1000-MH-125-MS-30_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01229,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-1000-MH-125-MS-40_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01236,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-1000-MH-125-MS-55_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01243,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-1000-MH-125-MS-7_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01208,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-10000-MH-125-MS-15_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01216,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-10000-MH-125-MS-23_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01223,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-10000-MH-125-MS-30_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01230,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-10000-MH-125-MS-40_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01237,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-10000-MH-125-MS-55_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01244,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-10000-MH-125-MS-7_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01209,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-100000-MH-125-MS-15_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01217,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-100000-MH-125-MS-23_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01224,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-100000-MH-125-MS-30_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01231,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-100000-MH-125-MS-40_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01238,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-100000-MH-125-MS-55_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01245,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
ttH NLO PH+P8,ttH_Hto2Sto4Tau_Par-ctauS-100000-MH-125-MS-7_TuneCP5_13p6TeV_powheg-pythia8,EXO-RunIII2024Summer24wmLHEGS-01210,new,20000,-1,100000,,,0,0,0,,,0,0,0,,,EXO,
TTH-Hto2B NLO PH+P8,TTH-Hto2B_Par-M-125_TuneCP5_13p6TeV_powheg-pythia8,HIG-RunIII2024Summer24wmLHEGS-00036,submitted,90000,-1,2500000,,submitted,90000,0,2500000,/TTH-Hto2B_Par-M-125_TuneCP5_13p6TeV_powheg-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90000,0,2500000,/TTH-Hto2B_Par-M-125_TuneCP5_13p6TeV_powheg-pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,HIG-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00032,HIG,
TTH-Hto2C NLO PH+P8,TTH-Hto2C_Par-M-125_TuneCP5_13p6TeV_powheg-pythia8,HIG-RunIII2024Summer24wmLHEGS-00035,submitted,90000,-1,1000000,,submitted,90000,0,1000000,/TTH-Hto2C_Par-M-125_TuneCP5_13p6TeV_powheg-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90000,0,1000000,/TTH-Hto2C_Par-M-125_TuneCP5_13p6TeV_powheg-pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,HIG-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00031,HIG,
TTHH-HHto4B LO MG+P8,TTHH-HHto4B_TuneCP5_13p6TeV_madgraph-pythia8,HIG-RunIII2024Summer24wmLHEGS-00058,defined,20000,-1,200000,,,0,0,0,,,0,0,0,,,HIG,
TTto2L2Nu NLO PH+P8,TTto2L2Nu_Par-ERD-On_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00121,defined,20000,-1,60000000,,,0,0,0,,,0,0,0,,,GEN,
TTto2L2Nu NLO PH+P8,TTto2L2Nu_Par-Hdamp-158_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00109,defined,20000,-1,60000000,,,0,0,0,,,0,0,0,,,GEN,
TTto2L2Nu NLO PH+P8,TTto2L2Nu_Par-Hdamp-418_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00110,defined,20000,-1,60000000,,,0,0,0,,,0,0,0,,,GEN,
TTto2L2Nu NLO PH+P8,TTto2L2Nu_Par-MT-166p5_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00115,defined,20000,-1,60000000,,,0,0,0,,,0,0,0,,,GEN,
TTto2L2Nu NLO PH+P8,TTto2L2Nu_Par-MT-169p5_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00111,defined,20000,-1,60000000,,,0,0,0,,,0,0,0,,,GEN,
TTto2L2Nu NLO PH+P8,TTto2L2Nu_Par-MT-171p5_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00112,defined,20000,-1,60000000,,,0,0,0,,,0,0,0,,,GEN,
TTto2L2Nu NLO PH+P8,TTto2L2Nu_Par-MT-173p5_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00116,defined,20000,-1,60000000,,,0,0,0,,,0,0,0,,,GEN,
TTto2L2Nu NLO PH+P8,TTto2L2Nu_Par-MT-175p5_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00113,defined,20000,-1,60000000,,,0,0,0,,,0,0,0,,,GEN,
TTto2L2Nu NLO PH+P8,TTto2L2Nu_Par-MT-178p5_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00114,defined,20000,-1,60000000,,,0,0,0,,,0,0,0,,,GEN,
TTto2L2Nu NLO PH+P8,TTto2L2Nu_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00006,done,110003,-1,500000000,,done,110003,489377788,500000000,/TTto2L2Nu_TuneCP5_13p6TeV_powheg-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,110003,490948248,500000000,/TTto2L2Nu_TuneCP5_13p6TeV_powheg-pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00003,"GEN, MUO",
TTto2L2Nu NLO PH+P8,TTto2L2Nu_TuneCP5CR1_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00119,defined,20000,-1,60000000,,,0,0,0,,,0,0,0,,,GEN,
TTto2L2Nu NLO PH+P8,TTto2L2Nu_TuneCP5CR2_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00120,defined,20000,-1,60000000,,,0,0,0,,,0,0,0,,,GEN,
TTto2L2Nu NLO PH+P8,TTto2L2Nu_TuneCP5Down_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00118,defined,20000,-1,60000000,,,0,0,0,,,0,0,0,,,GEN,
TTto2L2Nu NLO PH+P8,TTto2L2Nu_TuneCP5Up_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00117,defined,20000,-1,60000000,,,0,0,0,,,0,0,0,,,GEN,
TTto2L2Nu-2Jets NLO MG+P8,TTto2L2Nu-2Jets_TuneCP5_13p6TeV_amcatnloFXFX-pythia8,GEN-RunIII2024Summer24wmLHEGS-00217,validation,20000,-1,500000000,,,0,0,0,,,0,0,0,,,GEN,
TTto2L2Nu-3Jets LO MG+P8,TTto2L2Nu-3Jets_TuneCP5_13p6TeV_madgraphMLM-pythia8,GEN-RunIII2024Summer24wmLHEGS-00213,validation,20000,-1,500000000,,,0,0,0,,,0,0,0,,,GEN,
TTto4Q NLO PH+P8,TTto4Q_Par-ERD-On_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00131,defined,20000,-1,138000000,,,0,0,0,,,0,0,0,,,GEN,
TTto4Q NLO PH+P8,TTto4Q_Par-Hdamp-158_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00101,validation,20000,-1,138000000,,,0,0,0,,,0,0,0,,,GEN,
TTto4Q NLO PH+P8,TTto4Q_Par-Hdamp-418_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00102,defined,20000,-1,138000000,,,0,0,0,,,0,0,0,,,GEN,
TTto4Q NLO PH+P8,TTto4Q_Par-MT-166p5_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00107,defined,20000,-1,138000000,,,0,0,0,,,0,0,0,,,GEN,
TTto4Q NLO PH+P8,TTto4Q_Par-MT-169p5_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00103,defined,20000,-1,138000000,,,0,0,0,,,0,0,0,,,GEN,
TTto4Q NLO PH+P8,TTto4Q_Par-MT-171p5_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00104,defined,20000,-1,138000000,,,0,0,0,,,0,0,0,,,GEN,
TTto4Q NLO PH+P8,TTto4Q_Par-MT-173p5_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00108,defined,20000,-1,138000000,,,0,0,0,,,0,0,0,,,GEN,
TTto4Q NLO PH+P8,TTto4Q_Par-MT-175p5_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00105,defined,20000,-1,138000000,,,0,0,0,,,0,0,0,,,GEN,
TTto4Q NLO PH+P8,TTto4Q_Par-MT-178p5_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00106,defined,20000,-1,138000000,,,0,0,0,,,0,0,0,,,GEN,
TTto4Q NLO PH+P8,TTto4Q_TuneCP5_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00004,done,210001,-1,500000000,,done,210001,493168010,500000000,/TTto4Q_TuneCP5_13p6TeV_powheg-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,210001,493939649,500000000,/TTto4Q_TuneCP5_13p6TeV_powheg-pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00002,GEN,
TTto4Q NLO PH+P8,TTto4Q_TuneCP5CR1_13p6TeV_powheg-pythia8,GEN-RunIII2024Summer24wmLHEGS-00129,defined,20000,-1,138000000,,,0,0,0,,,0,0,0,,,GEN,
